metric_name,dimension,label
sf_mddo_scheduled_count,attribution_status,Attribution Status
sf_mddo_scheduled_count,awv_eligibility_source,AWV Eligibility Source
sf_mddo_scheduled_count,clinic,Clinic
sf_mddo_scheduled_count,is_active_patient,Active Patient?
sf_mddo_scheduled_count,is_analytics_awv_eligible,AWV Eligible?
sf_mddo_scheduled_count,medicare_category,Medicare Category
sf_mddo_scheduled_count,primary_payor,Primary Payor
sf_mddo_scheduled_count,primary_product_type,Primary Product Type
sf_mddo_scheduled_count,provider_id,Primary Provider ID
sf_mddo_scheduled_count,provider_name,Primary Provider
sf_mddo_scheduled_count,sf_mddo_status,SF MDDO Status
shifted_patients,attributed_payor,Attributed Payor
shifted_patients,insurance_change_reason,Insurance Change Reason
shifted_patients,is_current_attribution,Current?
shifted_patients,movement_event,Movement Event
shifted_patients,preferred_clinic,Clinic
shifted_patients,year_month,Year-Month
staff_scheduled_count,attempt_number,Attempt Number
staff_scheduled_count,call_outcome,Call Outcome
staff_scheduled_count,campaign_name,Campaign
staff_scheduled_count,clinic,Clinic
staff_scheduled_count,failure_category,Failure Category
staff_scheduled_count,is_escalated_or_negative,Escalated or Negative?
staff_scheduled_count,outreach_outcome,Outreach Outcome
staff_scheduled_count,primary_care_provider,Primary Care Provider
staff_scheduled_count,primary_payor,Primary Payor
staff_scheduled_count,sentiment,Sentiment
still_on_panel,provider,Provider
system_excluded_count,department,Department
system_excluded_count,documentation_strength,Documentation Strength
system_excluded_count,hcc_code,HCC Code
system_excluded_count,insurance_group,Insurance Group
system_excluded_count,market,Market
system_excluded_count,provider_name,Provider
system_excluded_count,suggestion_status,Status
toc_14d_rate,adt_closed_reason,ADT Closed Reason
toc_14d_rate,adt_disposition,ADT Disposition
toc_14d_rate,case_status,Case Status
toc_14d_rate,clinic,Clinic
toc_14d_rate,exclusion_reason,Exclusion Reason
toc_14d_rate,hospital,Hospital
toc_14d_rate,is_excluded,Excluded?
toc_30d_rate,adt_closed_reason,ADT Closed Reason
toc_30d_rate,adt_disposition,ADT Disposition
toc_30d_rate,case_status,Case Status
toc_30d_rate,clinic,Clinic
toc_30d_rate,exclusion_reason,Exclusion Reason
toc_30d_rate,hospital,Hospital
toc_30d_rate,is_excluded,Excluded?
toc_7d_rate,adt_closed_reason,ADT Closed Reason
toc_7d_rate,adt_disposition,ADT Disposition
toc_7d_rate,case_status,Case Status
toc_7d_rate,clinic,Clinic
toc_7d_rate,exclusion_reason,Exclusion Reason
toc_7d_rate,hospital,Hospital
toc_7d_rate,is_excluded,Excluded?
toc_completed_14d_count,adt_closed_reason,ADT Closed Reason
toc_completed_14d_count,adt_disposition,ADT Disposition
toc_completed_14d_count,case_status,Case Status
toc_completed_14d_count,clinic,Clinic
toc_completed_14d_count,exclusion_reason,Exclusion Reason
toc_completed_14d_count,hospital,Hospital
toc_completed_14d_count,is_excluded,Excluded?
toc_completed_14d_pct,adt_closed_reason,ADT Closed Reason
toc_completed_14d_pct,adt_disposition,ADT Disposition
toc_completed_14d_pct,case_status,Case Status
toc_completed_14d_pct,clinic,Clinic
toc_completed_14d_pct,exclusion_reason,Exclusion Reason
toc_completed_14d_pct,hospital,Hospital
toc_completed_14d_pct,is_excluded,Excluded?
toc_completed_7d_count,adt_closed_reason,ADT Closed Reason
toc_completed_7d_count,adt_disposition,ADT Disposition
toc_completed_7d_count,case_status,Case Status
toc_completed_7d_count,clinic,Clinic
toc_completed_7d_count,exclusion_reason,Exclusion Reason
toc_completed_7d_count,hospital,Hospital
toc_completed_7d_count,is_excluded,Excluded?
toc_completed_count,adt_closed_reason,ADT Closed Reason
toc_completed_count,adt_disposition,ADT Disposition
toc_completed_count,case_status,Case Status
toc_completed_count,clinic,Clinic
toc_completed_count,exclusion_reason,Exclusion Reason
toc_completed_count,hospital,Hospital
toc_completed_count,is_excluded,Excluded?
toc_completion_pct,adt_closed_reason,ADT Closed Reason
toc_completion_pct,adt_disposition,ADT Disposition
toc_completion_pct,case_status,Case Status
toc_completion_pct,clinic,Clinic
toc_completion_pct,exclusion_reason,Exclusion Reason
toc_completion_pct,hospital,Hospital
toc_completion_pct,is_excluded,Excluded?
toc_has_appointment_count,adt_closed_reason,ADT Closed Reason
toc_has_appointment_count,adt_disposition,ADT Disposition
toc_has_appointment_count,case_status,Case Status
toc_has_appointment_count,clinic,Clinic
toc_has_appointment_count,exclusion_reason,Exclusion Reason
toc_has_appointment_count,hospital,Hospital
toc_has_appointment_count,is_excluded,Excluded?
toc_scheduled_14d_count,adt_closed_reason,ADT Closed Reason
toc_scheduled_14d_count,adt_disposition,ADT Disposition
toc_scheduled_14d_count,case_status,Case Status
toc_scheduled_14d_count,clinic,Clinic
toc_scheduled_14d_count,exclusion_reason,Exclusion Reason
toc_scheduled_14d_count,hospital,Hospital
toc_scheduled_14d_count,is_excluded,Excluded?
toc_scheduled_7d_count,adt_closed_reason,ADT Closed Reason
toc_scheduled_7d_count,adt_disposition,ADT Disposition
toc_scheduled_7d_count,case_status,Case Status
toc_scheduled_7d_count,clinic,Clinic
toc_scheduled_7d_count,exclusion_reason,Exclusion Reason
toc_scheduled_7d_count,hospital,Hospital
toc_scheduled_7d_count,is_excluded,Excluded?
total_accepted,department,Department
total_accepted,insurance_group,Insurance Group
total_accepted,is_reviewed_by_provider,Reviewed?
total_accepted,is_scrubbed,Scrubbed?
total_accepted,provider_name,Provider
total_attributions,attribution_status,Attribution Status
total_attributions,clinic,Clinic
total_attributions,is_active_patient,Active Patient?
total_attributions,membership_enrollment,Membership Enrollment
total_attributions,primary_payor,Primary Payor
total_attributions,risk_tier,Risk Tier
total_bonus_amount,assigned_clinic,Assigned Clinic
total_bonus_amount,awv_tier,AWV Tier
total_bonus_amount,clinic_standardized,Clinic
total_bonus_amount,hcc_tier,HCC Tier
total_bonus_amount,is_bonus_eligible,Bonus Eligible
total_bonus_amount,next_visit_tier,Next Visit Tier
total_bonus_amount,nps_tier,NPS Tier
total_bonus_amount,provider_name,Provider
total_bonus_amount,provider_type,Provider Type
total_bonus_amount,quality_tier,Quality Tier
total_completed_appointments,account_status,Account Status
total_completed_appointments,clinic,Clinic
total_completed_appointments,enrollment_status,Enrollment Status
total_completed_appointments,membership_membership_status,Membership Status
total_completed_appointments,lead_source,Lead Source
total_completed_appointments,member_category,Member Category
total_completed_appointments,member_journey_stage,Member Journey Stage
total_completed_appointments,member_type,Member Type
total_completed_appointments,membership_attribution,Membership Attribution
total_completed_appointments,patient_status,Patient Status
total_completed_appointments,payment_status,Payment Status
total_completed_appointments,primary_payor,Primary Payor
total_completed_appointments,risk_tier,Risk Tier
total_completed_appointments,utm_campaign,UTM Campaign
total_completed_appointments,utm_medium,UTM Medium
total_completed_appointments,utm_source,UTM Source
total_future_appointments,account_status,Account Status
total_future_appointments,clinic,Clinic
total_future_appointments,enrollment_status,Enrollment Status
total_future_appointments,membership_membership_status,Membership Status
total_future_appointments,lead_source,Lead Source
total_future_appointments,member_category,Member Category
total_future_appointments,member_journey_stage,Member Journey Stage
total_future_appointments,member_type,Member Type
total_future_appointments,membership_attribution,Membership Attribution
total_future_appointments,patient_status,Patient Status
total_future_appointments,payment_status,Payment Status
total_future_appointments,primary_payor,Primary Payor
total_future_appointments,risk_tier,Risk Tier
total_future_appointments,utm_campaign,UTM Campaign
total_future_appointments,utm_medium,UTM Medium
total_future_appointments,utm_source,UTM Source
total_hcc_autogenerated,coder_name,Coder
total_hcc_autogenerated,department,Department
total_hcc_autogenerated,is_reviewed_by_coder,Reviewed by Coder?
total_hcc_autogenerated,provider_name,Provider
total_hcc_manual,coder_name,Coder
total_hcc_manual,department,Department
total_hcc_manual,is_reviewed_by_coder,Reviewed by Coder?
total_hcc_manual,provider_name,Provider
total_hcc_value,department,Department
total_hcc_value,documentation_strength,Documentation Strength
total_hcc_value,hcc_code,HCC Code
total_hcc_value,insurance_group,Insurance Group
total_hcc_value,market,Market
total_hcc_value,provider_name,Provider
total_hcc_value,suggestion_status,Status
total_hcc_value_captured,department,Department
total_hcc_value_captured,insurance_group,Insurance Group
total_hcc_value_captured,is_reviewed_by_provider,Reviewed?
total_hcc_value_captured,is_scrubbed,Scrubbed?
total_hcc_value_captured,provider_name,Provider
total_medicare_count,analytics_awv_ytd_status,AWV YTD Status
total_medicare_count,attributed_payor,Attributed Payor
total_medicare_count,attribution_status,Attribution Status
total_medicare_count,awv_eligibility_source,AWV Eligibility Source
total_medicare_count,clinic,Clinic
total_medicare_count,is_active_patient,Active Patient?
total_medicare_count,is_analytics_awv_eligible,AWV Eligible?
total_medicare_count,medicare_category,Medicare Category
total_medicare_count,primary_payor,Primary Payor
total_medicare_count,primary_product_type,Primary Product Type
total_medicare_count,provider_id,Primary Provider ID
total_medicare_count,provider_name,Primary Provider
total_medicare_count,sf_mddo_status,SF MDDO Status
total_members,account_status,Account Status
total_members,clinic,Clinic
total_members,enrollment_status,Enrollment Status
total_members,membership_membership_status,Membership Status
total_members,lead_source,Lead Source
total_members,member_category,Member Category
total_members,member_journey_stage,Member Journey Stage
total_members,member_type,Member Type
total_members,membership_attribution,Membership Attribution
total_members,patient_status,Patient Status
total_members,payment_status,Payment Status
total_members,primary_payor,Primary Payor
total_members,risk_tier,Risk Tier
total_members,utm_campaign,UTM Campaign
total_members,utm_medium,UTM Medium
total_members,utm_source,UTM Source
total_not_addressed,department,Department
total_not_addressed,insurance_group,Insurance Group
total_not_addressed,is_reviewed_by_provider,Reviewed?
total_not_addressed,is_scrubbed,Scrubbed?
total_not_addressed,provider_name,Provider
total_npv,clinic_city,Clinic City
total_npv,is_membership_patient,Is Membership Patient
total_npv,npv_category,NPV Category
total_npv,provider_group_id,Provider Group
total_npv,service_location,Service Location
total_patients,attribution_status,Attribution Status
total_patients,clinic,Clinic
total_patients,is_active_patient,Active Patient?
total_patients,mdm_payor_category,MDM Payor Category
total_patients,membership_enrollment,Membership Enrollment
total_patients,off_cadence_active,Off Cadence?
total_patients,patient_status,Patient Status
total_patients,payor_category,Payor Category
total_patients,primary_payor,Primary Payor
total_patients,provider_id,Primary Provider ID
total_patients,provider_name,Primary Provider
total_patients,risk_tier,Risk Tier
total_records,adt_closed_reason,ADT Closed Reason
total_records,adt_disposition,ADT Disposition
total_records,case_status,Case Status
total_records,clinic,Clinic
total_records,exclusion_reason,Exclusion Reason
total_records,hospital,Hospital
total_records,is_excluded,Excluded?
total_recovered,clinic_city,Clinic City
total_recovered,is_membership_patient,Is Membership Patient
total_recovered,npv_category,NPV Category
total_recovered,provider_group_id,Provider Group
total_recovered,service_location,Service Location
total_rows,attributed_payor,Attributed Payor
total_rows,insurance_change_reason,Insurance Change Reason
total_rows,is_current_attribution,Current?
total_rows,movement_event,Movement Event
total_rows,preferred_clinic,Clinic
total_rows,year_month,Year-Month
total_scrubs,coder_name,Coder
total_scrubs,department,Department
total_scrubs,is_reviewed_by_coder,Reviewed by Coder?
total_scrubs,provider_name,Provider
total_slots,appointment_type_name,Appointment Type
total_slots,clinic,Clinic
total_slots,is_bh_provider,BH Provider?
total_slots,is_telehealth,Telehealth?
total_slots,bh_provider,BH Provider
total_slots,slot_category,Slot Category
total_slots,slot_outcome,Slot Outcome
total_submissions,attempt_number,Attempt Number
total_submissions,call_outcome,Call Outcome
total_submissions,campaign_name,Campaign
total_submissions,clinic,Clinic
total_submissions,failure_category,Failure Category
total_submissions,is_escalated_or_negative,Escalated or Negative?
total_submissions,outreach_outcome,Outreach Outcome
total_submissions,primary_care_provider,Primary Care Provider
total_submissions,primary_payor,Primary Payor
total_submissions,sentiment,Sentiment
total_suggestions,department,Department
total_suggestions,documentation_strength,Documentation Strength
total_suggestions,hcc_code,HCC Code
total_suggestions,insurance_group,Insurance Group
total_suggestions,market,Market
total_suggestions,provider_name,Provider
total_suggestions,suggestion_status,Status
total_visits,department,Department
total_visits,insurance_group,Insurance Group
total_visits,is_reviewed_by_provider,Reviewed?
total_visits,is_scrubbed,Scrubbed?
total_visits,provider_name,Provider
total_ytd_payout,assigned_clinic,Assigned Clinic
total_ytd_payout,awv_tier,AWV Tier
total_ytd_payout,clinic_standardized,Clinic
total_ytd_payout,hcc_tier,HCC Tier
total_ytd_payout,is_bonus_eligible,Bonus Eligible
total_ytd_payout,next_visit_tier,Next Visit Tier
total_ytd_payout,nps_tier,NPS Tier
total_ytd_payout,provider_name,Provider
total_ytd_payout,provider_type,Provider Type
total_ytd_payout,quality_tier,Quality Tier
truly_lost,clinic_city,Clinic City
truly_lost,is_membership_patient,Is Membership Patient
truly_lost,npv_category,NPV Category
truly_lost,provider_group_id,Provider Group
truly_lost,service_location,Service Location
truly_lost_count,is_currently_on_roster,On Roster?
truly_lost_count,is_truly_lost,Truly Lost?
truly_lost_count,is_voluntary,Voluntary Attributed?
truly_lost_count,mdm_payor_brand,MDM Payor Brand
truly_lost_count,mdm_payor_category,MDM Payor Category
truly_lost_count,off_cadence_active,Off Cadence?
truly_lost_count,operational_segment,Operational Segment
truly_lost_count,population_segment,Population Segment
truly_lost_count,preferred_clinic,Clinic
truly_lost_count,primary_attributed_payor,Primary Attributed Payor
truly_lost_patients,attributed_payor,Attributed Payor
truly_lost_patients,insurance_change_reason,Insurance Change Reason
truly_lost_patients,is_current_attribution,Current?
truly_lost_patients,movement_event,Movement Event
truly_lost_patients,preferred_clinic,Clinic
truly_lost_patients,year_month,Year-Month
unique_cases,attempt_number,Attempt Number
unique_cases,call_outcome,Call Outcome
unique_cases,campaign_name,Campaign
unique_cases,clinic,Clinic
unique_cases,failure_category,Failure Category
unique_cases,is_escalated_or_negative,Escalated or Negative?
unique_cases,outreach_outcome,Outreach Outcome
unique_cases,primary_care_provider,Primary Care Provider
unique_cases,primary_payor,Primary Payor
unique_cases,sentiment,Sentiment
unique_patients,clinic_name,Clinic Name
unique_patients,insurance_category,Insurance Category
unique_patients,last_appointment_type,Last Appointment Type
unique_patients,measure_code,Measure Code
unique_patients,metric_type,Metric Type
unique_patients,next_appointment_type,Next Appointment Type
unique_patients,nps_category,NPS Category
unique_patients,provider_name,Provider Name
unreachable_count,attempt_number,Attempt Number
unreachable_count,call_outcome,Call Outcome
unreachable_count,campaign_name,Campaign
unreachable_count,clinic,Clinic
unreachable_count,failure_category,Failure Category
unreachable_count,is_escalated_or_negative,Escalated or Negative?
unreachable_count,outreach_outcome,Outreach Outcome
unreachable_count,primary_care_provider,Primary Care Provider
unreachable_count,primary_payor,Primary Payor
unreachable_count,sentiment,Sentiment
unresolved_count,attempt_number,Attempt Number
unresolved_count,call_outcome,Call Outcome
unresolved_count,campaign_name,Campaign
unresolved_count,clinic,Clinic
unresolved_count,failure_category,Failure Category
unresolved_count,is_escalated_or_negative,Escalated or Negative?
unresolved_count,outreach_outcome,Outreach Outcome
unresolved_count,primary_care_provider,Primary Care Provider
unresolved_count,primary_payor,Primary Payor
unresolved_count,sentiment,Sentiment
unscheduled_prospects,account_status,Account Status
unscheduled_prospects,clinic,Clinic
unscheduled_prospects,enrollment_status,Enrollment Status
unscheduled_prospects,membership_membership_status,Membership Status
unscheduled_prospects,lead_source,Lead Source
unscheduled_prospects,member_category,Member Category
unscheduled_prospects,member_journey_stage,Member Journey Stage
unscheduled_prospects,member_type,Member Type
unscheduled_prospects,membership_attribution,Membership Attribution
unscheduled_prospects,patient_status,Patient Status
unscheduled_prospects,payment_status,Payment Status
unscheduled_prospects,primary_payor,Primary Payor
unscheduled_prospects,risk_tier,Risk Tier
unscheduled_prospects,utm_campaign,UTM Campaign
unscheduled_prospects,utm_medium,UTM Medium
unscheduled_prospects,utm_source,UTM Source
utilization_pct,clinic,Clinic
utilization_pct,is_telehealth,Telehealth?
utilization_pct,bh_provider,BH Provider
utilization_pct,slot_outcome,Slot Outcome
valid_discharges,adt_closed_reason,ADT Closed Reason
valid_discharges,adt_disposition,ADT Disposition
valid_discharges,case_status,Case Status
valid_discharges,clinic,Clinic
valid_discharges,exclusion_reason,Exclusion Reason
valid_discharges,hospital,Hospital
valid_discharges,is_excluded,Excluded?
voluntary_attributed_count,is_currently_on_roster,On Roster?
voluntary_attributed_count,is_truly_lost,Truly Lost?
voluntary_attributed_count,is_voluntary,Voluntary Attributed?
voluntary_attributed_count,mdm_payor_brand,MDM Payor Brand
voluntary_attributed_count,mdm_payor_category,MDM Payor Category
voluntary_attributed_count,off_cadence_active,Off Cadence?
voluntary_attributed_count,operational_segment,Operational Segment
voluntary_attributed_count,population_segment,Population Segment
voluntary_attributed_count,preferred_clinic,Clinic
voluntary_attributed_count,primary_attributed_payor,Primary Attributed Payor
membership_active_count,billing_cadence,Billing Cadence
active_members_eom,patient_status,Patient Status
active_members_eom,member_category,Member Category
annual_plan_active_members,patient_status,Patient Status
annual_plan_active_members,member_category,Member Category
annual_renewal_eligible_members_eom,patient_status,Patient Status
annual_renewal_eligible_members_eom,member_category,Member Category
annual_renewed_members_eom,patient_status,Patient Status
annual_renewed_members_eom,member_category,Member Category
avg_age_eom,patient_status,Patient Status
avg_age_eom,member_category,Member Category
avg_days_since_visit_eom,patient_status,Patient Status
avg_days_since_visit_eom,member_category,Member Category
churned_paying_eom,patient_status,Patient Status
churned_paying_eom,member_category,Member Category
converted_members_eom,patient_status,Patient Status
converted_members_eom,member_category,Member Category
declined_eom,patient_status,Patient Status
declined_eom,member_category,Member Category
established_members_eom,patient_status,Patient Status
established_members_eom,member_category,Member Category
gm_members_eom,patient_status,Patient Status
gm_members_eom,member_category,Member Category
inactive_members_eom,patient_status,Patient Status
inactive_members_eom,member_category,Member Category
membership_active_member_population,patient_status,Patient Status
membership_active_member_population,member_category,Member Category
membership_annual_plan_pct,patient_status,Patient Status
membership_annual_plan_pct,member_category,Member Category
membership_annual_renewal_rate,patient_status,Patient Status
membership_annual_renewal_rate,member_category,Member Category
membership_arpu,patient_status,Patient Status
membership_arpu,member_category,Member Category
membership_arpu_paying,patient_status,Patient Status
membership_arpu_paying,member_category,Member Category
membership_bh_pct,patient_status,Patient Status
membership_bh_pct,member_category,Member Category
membership_bh_visits,patient_status,Patient Status
membership_bh_visits,member_category,Member Category
membership_cancellation_30_day_count,patient_status,Patient Status
membership_cancellation_30_day_count,member_category,Member Category
membership_cancellation_30_day_rate,patient_status,Patient Status
membership_cancellation_30_day_rate,member_category,Member Category
membership_ltv_paying,patient_status,Patient Status
membership_ltv_paying,member_category,Member Category
membership_members_with_visit_first_90d,patient_status,Patient Status
membership_members_with_visit_first_90d,member_category,Member Category
membership_monthly_churn_rate,patient_status,Patient Status
membership_monthly_churn_rate,member_category,Member Category
membership_monthly_plan_pct,patient_status,Patient Status
membership_monthly_plan_pct,member_category,Member Category
membership_mrr_paying,patient_status,Patient Status
membership_mrr_paying,member_category,Member Category
membership_paying_avg_tenure_months,patient_status,Patient Status
membership_paying_avg_tenure_months,member_category,Member Category
membership_telehealth_pct,patient_status,Patient Status
membership_telehealth_pct,member_category,Member Category
membership_telehealth_visits,patient_status,Patient Status
membership_telehealth_visits,member_category,Member Category
membership_visit_first_90d_pct,patient_status,Patient Status
membership_visit_first_90d_pct,member_category,Member Category
membership_visits_per_member,patient_status,Patient Status
membership_visits_per_member,member_category,Member Category
monthly_plan_active_members,patient_status,Patient Status
monthly_plan_active_members,member_category,Member Category
net_new_members_eom,patient_status,Patient Status
net_new_members_eom,member_category,Member Category
net_paying_growth_eom,patient_status,Patient Status
net_paying_growth_eom,member_category,Member Category
new_gm_members_eom,patient_status,Patient Status
new_gm_members_eom,member_category,Member Category
new_paying_members_eom,patient_status,Patient Status
new_paying_members_eom,member_category,Member Category
nps_delta,patient_status,Patient Status
nps_delta,member_category,Member Category
nps_detractors,patient_status,Patient Status
nps_detractors,member_category,Member Category
nps_promoters,patient_status,Patient Status
nps_promoters,member_category,Member Category
nps_response_count,patient_status,Patient Status
nps_response_count,member_category,Member Category
paying_members_eom,patient_status,Patient Status
paying_members_eom,member_category,Member Category
total_members_eom,patient_status,Patient Status
total_members_eom,member_category,Member Category
paying_billable_members_eom,patient_status,Patient Status
paying_billable_members_eom,member_category,Member Category
active_members_eom,enrollment_status,Enrollment Status
active_members_eom,membership_membership_status,Membership Status
active_members_eom,clinic,Clinic
active_members_eom,primary_care_provider,PCP
active_members_eom,payment_status,Payment Status
annual_plan_active_members,enrollment_status,Enrollment Status
annual_plan_active_members,membership_membership_status,Membership Status
annual_plan_active_members,clinic,Clinic
annual_plan_active_members,primary_care_provider,PCP
annual_plan_active_members,payment_status,Payment Status
annual_renewal_eligible_members_eom,enrollment_status,Enrollment Status
annual_renewal_eligible_members_eom,membership_membership_status,Membership Status
annual_renewal_eligible_members_eom,clinic,Clinic
annual_renewal_eligible_members_eom,primary_care_provider,PCP
annual_renewal_eligible_members_eom,payment_status,Payment Status
annual_renewed_members_eom,enrollment_status,Enrollment Status
annual_renewed_members_eom,membership_membership_status,Membership Status
annual_renewed_members_eom,clinic,Clinic
annual_renewed_members_eom,primary_care_provider,PCP
annual_renewed_members_eom,payment_status,Payment Status
avg_age_eom,enrollment_status,Enrollment Status
avg_age_eom,membership_membership_status,Membership Status
avg_age_eom,clinic,Clinic
avg_age_eom,primary_care_provider,PCP
avg_age_eom,payment_status,Payment Status
avg_days_since_visit_eom,enrollment_status,Enrollment Status
avg_days_since_visit_eom,membership_membership_status,Membership Status
avg_days_since_visit_eom,clinic,Clinic
avg_days_since_visit_eom,primary_care_provider,PCP
avg_days_since_visit_eom,payment_status,Payment Status
churned_paying_eom,enrollment_status,Enrollment Status
churned_paying_eom,membership_membership_status,Membership Status
churned_paying_eom,clinic,Clinic
churned_paying_eom,primary_care_provider,PCP
churned_paying_eom,payment_status,Payment Status
converted_members_eom,enrollment_status,Enrollment Status
converted_members_eom,membership_membership_status,Membership Status
converted_members_eom,clinic,Clinic
converted_members_eom,primary_care_provider,PCP
converted_members_eom,payment_status,Payment Status
declined_eom,enrollment_status,Enrollment Status
declined_eom,membership_membership_status,Membership Status
declined_eom,clinic,Clinic
declined_eom,primary_care_provider,PCP
declined_eom,payment_status,Payment Status
established_members_eom,enrollment_status,Enrollment Status
established_members_eom,membership_membership_status,Membership Status
established_members_eom,clinic,Clinic
established_members_eom,primary_care_provider,PCP
established_members_eom,payment_status,Payment Status
gm_members_eom,enrollment_status,Enrollment Status
gm_members_eom,membership_membership_status,Membership Status
gm_members_eom,clinic,Clinic
gm_members_eom,primary_care_provider,PCP
gm_members_eom,payment_status,Payment Status
inactive_members_eom,enrollment_status,Enrollment Status
inactive_members_eom,membership_membership_status,Membership Status
inactive_members_eom,clinic,Clinic
inactive_members_eom,primary_care_provider,PCP
inactive_members_eom,payment_status,Payment Status
membership_active_count,enrollment_status,Enrollment Status
membership_active_count,membership_membership_status,Membership Status
membership_active_count,primary_care_provider,PCP
membership_active_member_population,enrollment_status,Enrollment Status
membership_active_member_population,membership_membership_status,Membership Status
membership_active_member_population,clinic,Clinic
membership_active_member_population,primary_care_provider,PCP
membership_active_member_population,payment_status,Payment Status
membership_annual_renewal_rate,enrollment_status,Enrollment Status
membership_annual_renewal_rate,membership_membership_status,Membership Status
membership_annual_renewal_rate,clinic,Clinic
membership_annual_renewal_rate,primary_care_provider,PCP
membership_annual_renewal_rate,payment_status,Payment Status
membership_arpu,enrollment_status,Enrollment Status
membership_arpu,membership_membership_status,Membership Status
membership_arpu,clinic,Clinic
membership_arpu,primary_care_provider,PCP
membership_arpu,payment_status,Payment Status
membership_arpu_paying,enrollment_status,Enrollment Status
membership_arpu_paying,membership_membership_status,Membership Status
membership_arpu_paying,clinic,Clinic
membership_arpu_paying,primary_care_provider,PCP
membership_arpu_paying,payment_status,Payment Status
membership_bh_pct,enrollment_status,Enrollment Status
membership_bh_pct,membership_membership_status,Membership Status
membership_bh_pct,clinic,Clinic
membership_bh_pct,primary_care_provider,PCP
membership_bh_pct,payment_status,Payment Status
membership_bh_visits,enrollment_status,Enrollment Status
membership_bh_visits,membership_membership_status,Membership Status
membership_bh_visits,clinic,Clinic
membership_bh_visits,primary_care_provider,PCP
membership_bh_visits,payment_status,Payment Status
membership_cancellation_30_day_count,enrollment_status,Enrollment Status
membership_cancellation_30_day_count,membership_membership_status,Membership Status
membership_cancellation_30_day_count,clinic,Clinic
membership_cancellation_30_day_count,primary_care_provider,PCP
membership_cancellation_30_day_count,payment_status,Payment Status
membership_cancellation_30_day_rate,enrollment_status,Enrollment Status
membership_cancellation_30_day_rate,membership_membership_status,Membership Status
membership_cancellation_30_day_rate,clinic,Clinic
membership_cancellation_30_day_rate,primary_care_provider,PCP
membership_cancellation_30_day_rate,payment_status,Payment Status
membership_legacy_count,enrollment_status,Enrollment Status
membership_legacy_count,membership_membership_status,Membership Status
membership_legacy_count,primary_care_provider,PCP
membership_ltv_paying,enrollment_status,Enrollment Status
membership_ltv_paying,membership_membership_status,Membership Status
membership_ltv_paying,clinic,Clinic
membership_ltv_paying,primary_care_provider,PCP
membership_ltv_paying,payment_status,Payment Status
membership_members_with_visit_first_90d,enrollment_status,Enrollment Status
membership_members_with_visit_first_90d,membership_membership_status,Membership Status
membership_members_with_visit_first_90d,clinic,Clinic
membership_members_with_visit_first_90d,primary_care_provider,PCP
membership_members_with_visit_first_90d,payment_status,Payment Status
membership_monthly_churn_rate,enrollment_status,Enrollment Status
membership_monthly_churn_rate,membership_membership_status,Membership Status
membership_monthly_churn_rate,clinic,Clinic
membership_monthly_churn_rate,primary_care_provider,PCP
membership_monthly_churn_rate,payment_status,Payment Status
membership_monthly_plan_pct,enrollment_status,Enrollment Status
membership_monthly_plan_pct,membership_membership_status,Membership Status
membership_monthly_plan_pct,clinic,Clinic
membership_monthly_plan_pct,primary_care_provider,PCP
membership_monthly_plan_pct,payment_status,Payment Status
membership_mrr,primary_care_provider,PCP
membership_mrr_paying,enrollment_status,Enrollment Status
membership_mrr_paying,membership_membership_status,Membership Status
membership_mrr_paying,clinic,Clinic
membership_mrr_paying,primary_care_provider,PCP
membership_mrr_paying,payment_status,Payment Status
membership_paying_avg_tenure_months,enrollment_status,Enrollment Status
membership_paying_avg_tenure_months,membership_membership_status,Membership Status
membership_paying_avg_tenure_months,clinic,Clinic
membership_paying_avg_tenure_months,primary_care_provider,PCP
membership_paying_avg_tenure_months,payment_status,Payment Status
membership_standard_count,enrollment_status,Enrollment Status
membership_standard_count,membership_membership_status,Membership Status
membership_standard_count,primary_care_provider,PCP
membership_telehealth_pct,enrollment_status,Enrollment Status
membership_telehealth_pct,membership_membership_status,Membership Status
membership_telehealth_pct,clinic,Clinic
membership_telehealth_pct,primary_care_provider,PCP
membership_telehealth_pct,payment_status,Payment Status
membership_telehealth_visits,enrollment_status,Enrollment Status
membership_telehealth_visits,membership_membership_status,Membership Status
membership_telehealth_visits,clinic,Clinic
membership_telehealth_visits,primary_care_provider,PCP
membership_telehealth_visits,payment_status,Payment Status
membership_unique_patients_seen,patient_status,Patient Status
membership_unique_patients_seen,member_category,Member Category
membership_unique_patients_seen,enrollment_status,Enrollment Status
membership_unique_patients_seen,membership_membership_status,Membership Status
membership_unique_patients_seen,clinic,Clinic
membership_unique_patients_seen,primary_care_provider,PCP
membership_unique_patients_seen,payment_status,Payment Status
membership_visit_first_90d_pct,enrollment_status,Enrollment Status
membership_visit_first_90d_pct,membership_membership_status,Membership Status
membership_visit_first_90d_pct,clinic,Clinic
membership_visit_first_90d_pct,primary_care_provider,PCP
membership_visit_first_90d_pct,payment_status,Payment Status
membership_visits_per_member,enrollment_status,Enrollment Status
membership_visits_per_member,membership_membership_status,Membership Status
membership_visits_per_member,clinic,Clinic
membership_visits_per_member,primary_care_provider,PCP
membership_visits_per_member,payment_status,Payment Status
monthly_plan_active_members,enrollment_status,Enrollment Status
monthly_plan_active_members,membership_membership_status,Membership Status
monthly_plan_active_members,clinic,Clinic
monthly_plan_active_members,primary_care_provider,PCP
